qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN196_c6_g1_i10.p1	Spodoptera|XP_050558885.1	37.500	64	35	2	20	83	200	29	87	450	5.49e-05	33.9	32	14.2222
TRINITY_DN196_c6_g1_i10.p1	Spodoptera|XP_050558885.1	29.825	57	37	1	20	76	200	254	307	450	0.035	25.4	28.5	12.6667
TRINITY_DN196_c6_g1_i10.p1	Bmori|NP_001037546.1	42.308	52	21	3	50	94	200	53	102	220	2.07e-04	32.0	26	23.6364
TRINITY_DN196_c6_g1_i10.p1	Spodoptera|XP_035440580.2	43.137	51	22	3	50	94	200	53	102	221	0.002	28.9	25.5	23.0769
TRINITY_DN196_c6_g1_i10.p1	Bmori|XP_062532228.1	37.778	45	25	1	32	76	200	38	79	215	0.010	26.9	22.5	20.9302
TRINITY_DN196_c6_g1_i10.p1	Spodoptera|XP_035441818.2	51.852	27	13	0	50	76	200	70	96	230	0.015	26.2	13.5	11.7391
TRINITY_DN196_c6_g1_i10.p1	Bmori|XP_004930497.3	23.000	200	128	8	11	198	200	145	330	364	0.14	23.5	100	54.9451
TRINITY_DN196_c6_g1_i10.p1	Bmori|XP_037874601.1	44.444	27	15	0	50	76	200	53	79	217	0.16	23.1	13.5	12.4424
TRINITY_DN196_c6_g1_i10.p1	Spodoptera|XP_050559253.1	25.000	160	92	8	26	171	200	32	177	223	0.24	22.3	80	71.7489
TRINITY_DN196_c6_g1_i10.p1	Spodoptera|XP_050557506.1	40.741	27	16	0	50	76	200	53	79	433	0.57	21.6	13.5	6.23557
TRINITY_DN27571_c0_g1_i1.p1	Spodoptera|XP_050558326.1	39.394	33	20	0	363	395	413	383	415	556	0.015	27.7	7.99031	5.93525
TRINITY_DN1201_c0_g1_i15.p1	Bmori|NP_001037546.1	30.986	71	38	3	13	80	400	69	131	220	0.097	25.0	17.75	32.2727
TRINITY_DN17069_c0_g1_i2.p1	Bmori|XP_004930497.3	55.556	18	8	0	87	104	187	249	266	364	0.34	21.9	9.62567	4.94505
TRINITY_DN17069_c0_g1_i2.p1	Spodoptera|XP_050562835.1	43.333	30	15	2	91	118	187	1536	1565	1896	0.36	22.3	16.0428	1.58228
TRINITY_DN16854_c0_g1_i1.p1	Spodoptera|XP_050562835.1	36.364	22	14	0	125	146	149	10	31	1896	0.10	23.5	14.7651	1.16034
TRINITY_DN1340_c0_g2_i2.p1	Spodoptera|XP_035431091.1	28.205	39	28	0	357	395	555	285	323	388	0.20	24.6	7.02703	10.0515
TRINITY_DN1340_c0_g3_i2.p1	Spodoptera|XP_050549798.1	32.258	31	21	0	540	570	596	51	81	204	0.70	22.7	5.20134	15.1961
TRINITY_DN1317_c0_g2_i2.p1	Spodoptera|XP_035431091.1	39.394	33	20	0	198	230	532	16	48	388	0.037	26.9	6.20301	8.50515
TRINITY_DN1340_c0_g5_i2.p1	Bmori|XP_004922383.1	31.250	32	22	0	50	81	412	108	139	176	0.42	22.7	7.76699	18.1818
TRINITY_DN14588_c0_g1_i2.p1	Bmori|XP_062526798.1	28.571	70	40	2	24	93	130	166	225	332	0.39	21.2	53.8462	21.0843
TRINITY_DN14588_c0_g1_i2.p1	Spodoptera|XP_035431091.1	52.941	17	8	0	96	112	130	23	39	388	0.77	20.4	13.0769	4.38144
TRINITY_DN1184_c1_g2_i1.p1	Spodoptera|XP_050549798.1	24.242	66	30	2	65	110	611	122	187	204	0.37	23.9	10.802	32.3529
TRINITY_DN20250_c4_g1_i2.p1	Spodoptera|XP_035444919.1	30.864	81	38	6	28	97	122	206	279	333	0.046	23.9	66.3934	24.3243
TRINITY_DN20250_c4_g1_i2.p1	Spodoptera|XP_050563972.1	30.864	81	38	6	28	97	122	206	279	333	0.048	23.9	66.3934	24.3243
TRINITY_DN20250_c4_g1_i2.p1	Bmori|XP_062526798.1	33.333	48	22	4	58	96	122	231	277	332	0.86	20.0	39.3443	14.4578
TRINITY_DN8729_c0_g2_i1.p1	Bmori|XP_062526798.1	24.194	62	46	1	78	138	160	75	136	332	0.003	28.1	38.75	18.6747
TRINITY_DN8729_c0_g2_i1.p1	Spodoptera|XP_050563972.1	28.846	52	36	1	78	128	160	76	127	333	0.004	27.7	32.5	15.6156
TRINITY_DN8729_c0_g2_i1.p1	Spodoptera|XP_035444919.1	28.846	52	36	1	78	128	160	76	127	333	0.004	27.3	32.5	15.6156
TRINITY_DN1341_c0_g1_i1.p1	Bmori|XP_012544301.1	35.714	28	18	0	225	252	256	226	253	282	0.26	23.1	10.9375	9.92908
TRINITY_DN43994_c0_g1_i1.p1	Spodoptera|XP_035440580.2	30.769	39	21	2	60	92	165	37	75	221	0.19	22.3	23.6364	17.6471
TRINITY_DN1289_c3_g2_i1.p1	Spodoptera|XP_035444198.2	25.581	43	32	0	1108	1150	1160	125	167	204	0.56	24.3	3.7069	21.0784
TRINITY_DN754_c6_g1_i12.p1	Bmori|XP_012546165.2	42.105	19	11	0	155	173	218	142	160	276	0.15	23.5	8.7156	6.88406
TRINITY_DN12878_c0_g1_i1.p1	Bmori|XP_012546165.2	22.642	159	94	5	47	202	310	2	134	276	8.67e-04	31.2	51.2903	57.6087
TRINITY_DN12878_c0_g1_i1.p1	Spodoptera|XP_050560502.1	29.545	44	31	0	215	258	310	242	285	305	0.003	29.6	14.1935	14.4262
TRINITY_DN12878_c0_g1_i1.p1	Spodoptera|XP_050560502.1	23.684	38	29	0	46	83	310	63	100	305	0.18	23.9	12.2581	12.459
TRINITY_DN27546_c0_g1_i2.p1	Bmori|NP_001040283.1	25.000	80	57	1	236	312	328	11	90	149	0.77	21.6	24.3902	53.6913
TRINITY_DN1457_c0_g1_i3.p1	Spodoptera|XP_050562835.1	33.333	42	26	1	45	84	492	1279	1320	1896	0.39	23.9	8.53659	2.21519
TRINITY_DN534_c0_g1_i8.p1	Bmori|XP_004930431.1	31.746	63	33	2	434	494	747	611	665	802	0.27	25.0	8.43373	7.85536
TRINITY_DN534_c0_g1_i8.p1	Bmori|XP_004930432.1	45.455	22	12	0	434	455	747	611	632	658	0.38	24.3	2.94511	3.34347
TRINITY_DN534_c0_g1_i8.p1	Spodoptera|XP_035453953.1	23.529	51	31	1	90	132	747	14	64	240	0.67	23.5	6.82731	21.25
TRINITY_DN20135_c0_g1_i1.p1	Bmori|XP_012546165.2	21.212	66	41	1	12	66	154	165	230	276	0.078	23.5	42.8571	23.913
TRINITY_DN20135_c0_g2_i1.p1	Bmori|NP_001040435.1	37.037	27	17	0	116	142	255	62	88	240	0.71	21.6	10.5882	11.25
TRINITY_DN120_c1_g1_i16.p1	Spodoptera|XP_050558941.1	52.000	25	12	0	115	139	311	659	683	821	0.11	24.6	8.03859	3.04507
TRINITY_DN120_c1_g1_i16.p1	Spodoptera|XP_050558940.1	52.000	25	12	0	115	139	311	659	683	877	0.11	24.6	8.03859	2.85063
TRINITY_DN120_c1_g1_i16.p1	Bmori|XP_004930431.1	52.000	25	12	0	115	139	311	640	664	802	0.12	24.6	8.03859	3.11721
TRINITY_DN120_c1_g1_i16.p1	Spodoptera|XP_050560502.1	34.783	23	15	0	163	185	311	71	93	305	0.58	22.3	7.3955	7.54098
TRINITY_DN30753_c0_g1_i1.p1	Spodoptera|XP_050562835.1	20.661	121	84	3	246	356	467	1036	1154	1896	0.65	23.1	25.9101	6.38186
TRINITY_DN8869_c0_g1_i3.p1	Spodoptera|XP_035431091.1	26.389	72	47	3	257	326	560	91	158	388	0.86	22.7	12.8571	18.5567
TRINITY_DN8194_c0_g1_i13.p1	Bmori|NP_001040283.1	34.884	43	25	2	4	45	166	67	107	149	0.62	20.8	25.9036	28.8591
TRINITY_DN5973_c1_g1_i1.p1	Bmori|XP_004930497.3	25.424	59	39	3	19	76	140	169	223	364	0.89	20.4	42.1429	16.2088
TRINITY_DN1200_c0_g1_i5.p1	Bmori|XP_037874601.1	50.000	16	8	0	115	130	650	87	102	217	0.95	22.7	2.46154	7.37327
TRINITY_DN13378_c1_g1_i1.p1	Spodoptera|XP_050559253.1	47.368	19	10	0	32	50	232	42	60	223	0.67	21.6	8.18966	8.52018
TRINITY_DN59434_c0_g1_i1.p1	Bmori|XP_062532228.1	44.700	217	118	2	1	217	223	1	215	215	2.09e-70	206	97.3094	100.93
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_035441818.2	44.444	216	117	2	1	216	223	18	230	230	3.33e-68	201	96.861	93.913
TRINITY_DN59434_c0_g1_i1.p1	Bmori|XP_037874601.1	44.186	215	115	3	1	213	223	1	212	217	3.30e-62	185	96.4126	99.0783
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050557548.1	43.689	206	111	3	1	204	223	1	203	217	8.55e-59	177	92.3767	94.9309
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050557506.1	37.963	216	129	3	1	214	223	1	213	433	3.08e-53	169	96.861	49.8845
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050557506.1	36.111	216	133	3	1	214	223	218	430	433	1.38e-50	162	96.861	49.8845
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050558885.1	38.710	217	124	4	11	222	223	14	226	450	5.58e-51	163	97.3094	48.2222
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050558885.1	38.839	224	130	5	1	220	223	229	449	450	2.98e-50	161	100.448	49.7778
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050559253.1	40.099	202	118	3	5	204	223	5	205	223	3.51e-46	144	90.583	90.583
TRINITY_DN59434_c0_g1_i1.p1	Bmori|XP_004930497.3	35.450	189	119	3	5	191	223	133	320	364	2.44e-41	136	84.7534	51.9231
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_035440580.2	34.091	220	141	3	1	218	223	1	218	221	2.59e-39	127	98.6547	99.5475
TRINITY_DN59434_c0_g1_i1.p1	Bmori|NP_001037546.1	31.364	220	148	2	1	219	223	1	218	220	1.59e-34	114	98.6547	100
TRINITY_DN59434_c0_g1_i1.p1	Bmori|NP_001040435.1	27.273	110	67	4	3	108	223	21	121	240	1.23e-05	35.8	49.3274	45.8333
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_035453953.1	29.091	110	65	4	3	108	223	21	121	240	3.03e-05	34.7	49.3274	45.8333
TRINITY_DN59434_c0_g1_i1.p1	Bmori|XP_012544300.1	46.154	39	21	0	43	81	223	40	78	204	1.49e-04	32.3	17.4888	19.1176
TRINITY_DN59434_c0_g1_i1.p1	Bmori|XP_062526798.1	38.095	42	26	0	33	74	223	58	99	332	4.33e-04	31.2	18.8341	12.6506
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_035444919.1	35.714	42	27	0	33	74	223	59	100	333	0.002	29.3	18.8341	12.6126
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050563972.1	35.714	42	27	0	33	74	223	59	100	333	0.002	29.3	18.8341	12.6126
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050549798.1	38.462	39	24	0	43	81	223	40	78	204	0.007	27.3	17.4888	19.1176
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_035444198.2	41.026	39	23	0	43	81	223	40	78	204	0.035	25.4	17.4888	19.1176
TRINITY_DN59434_c0_g1_i1.p1	Bmori|XP_012548985.2	26.667	45	31	1	150	192	223	328	372	387	0.57	21.6	20.1794	11.6279
TRINITY_DN59434_c0_g1_i1.p1	Bmori|NP_001040533.1	26.471	34	23	1	140	173	223	151	182	260	0.57	21.6	15.2466	13.0769
TRINITY_DN59434_c0_g1_i1.p1	Bmori|XP_012544301.1	26.471	34	23	1	140	173	223	151	182	282	0.60	21.6	15.2466	12.0567
TRINITY_DN59434_c0_g1_i1.p1	Spodoptera|XP_050558940.1	50.000	14	7	0	135	148	223	864	877	877	0.95	21.2	6.27803	1.59635
TRINITY_DN17091_c0_g1_i10.p1	Spodoptera|XP_050562835.1	33.333	30	20	0	77	106	438	310	339	1896	0.97	22.3	6.84932	1.58228
TRINITY_DN740_c8_g1_i10.p1	Bmori|XP_062526798.1	23.009	113	81	3	86	192	294	172	284	332	0.56	22.3	38.4354	34.0361
TRINITY_DN61287_c0_g1_i1.p1	Spodoptera|XP_050557548.1	36.111	36	22	1	71	105	322	122	157	217	0.19	23.9	11.1801	16.5899
TRINITY_DN34287_c0_g1_i1.p1	Spodoptera|XP_050558940.1	50.000	20	9	1	88	106	128	680	699	877	0.85	20.4	15.625	2.2805
TRINITY_DN12737_c0_g1_i1.p1	Spodoptera|XP_050562835.1	20.918	196	142	5	13	195	419	715	910	1896	0.22	24.3	46.778	10.3376
TRINITY_DN1597_c0_g2_i1.p1	Bmori|XP_004930432.1	32.500	40	24	1	40	79	119	208	244	658	0.25	21.6	33.6134	6.07903
TRINITY_DN1597_c0_g2_i1.p1	Bmori|XP_004930431.1	32.500	40	24	1	40	79	119	208	244	802	0.27	21.6	33.6134	4.98753
TRINITY_DN1597_c0_g2_i1.p1	Bmori|XP_062528878.1	35.484	31	15	1	84	114	119	226	251	259	0.84	20.0	26.0504	11.9691
TRINITY_DN1881_c1_g1_i2.p1	Spodoptera|XP_050558940.1	34.286	35	17	1	116	150	304	735	763	877	0.56	22.3	11.5132	3.99088
TRINITY_DN1881_c1_g1_i2.p1	Bmori|NP_001040533.1	30.233	43	28	1	212	254	304	219	259	260	0.71	21.9	14.1447	16.5385
TRINITY_DN13674_c0_g1_i1.p1	Spodoptera|XP_035441818.2	24.242	33	25	0	38	70	276	196	228	230	0.21	23.1	11.9565	14.3478
TRINITY_DN13674_c0_g2_i1.p1	Spodoptera|XP_035441818.2	25.000	44	31	1	206	247	569	185	228	230	0.093	25.4	7.73286	19.1304
TRINITY_DN13674_c0_g2_i1.p1	Spodoptera|XP_050549798.1	30.612	49	28	1	449	491	569	149	197	204	0.20	24.6	8.6116	24.0196
TRINITY_DN8751_c0_g1_i2.p1	Spodoptera|XP_050549798.1	30.189	53	35	2	44	96	274	88	138	204	0.86	21.2	19.3431	25.9804
TRINITY_DN12761_c0_g1_i7.p1	Spodoptera|XP_050558940.1	35.484	62	34	4	242	302	677	816	872	877	0.29	24.6	9.15805	7.06956
TRINITY_DN12761_c0_g1_i7.p1	Spodoptera|XP_050559253.1	44.000	25	14	0	146	170	677	131	155	223	0.37	23.9	3.69276	11.2108
TRINITY_DN8751_c0_g3_i1.p1	Spodoptera|XP_050558885.1	23.864	88	61	3	36	121	218	59	142	450	0.38	22.3	40.367	19.5556
TRINITY_DN12063_c0_g1_i26.p1	Spodoptera|XP_050562835.1	45.000	20	11	0	78	97	246	414	433	1896	0.35	22.7	8.13008	1.05485
TRINITY_DN4635_c0_g1_i13.p1	Spodoptera|XP_050557506.1	63.636	11	4	0	142	152	761	176	186	433	0.50	23.9	1.44547	2.54042
TRINITY_DN11825_c0_g1_i2.p1	Spodoptera|XP_050562835.1	29.487	78	49	2	344	415	443	1304	1381	1896	0.12	25.4	17.6072	4.11392
TRINITY_DN11150_c0_g1_i1.p1	Spodoptera|XP_050562835.1	55.556	18	8	0	138	155	423	128	145	1896	0.92	22.3	4.25532	0.949367
TRINITY_DN49793_c0_g1_i1.p1	Spodoptera|XP_035435228.2	28.302	53	30	2	11	55	154	25	77	172	0.78	20.4	34.4156	30.814
TRINITY_DN10214_c0_g1_i1.p1	Spodoptera|XP_050562835.1	23.077	52	26	1	398	449	550	2	39	1896	0.93	22.7	9.45455	2.74262
TRINITY_DN8169_c0_g1_i1.p1	Spodoptera|XP_050558941.1	30.435	46	23	1	178	214	238	173	218	821	0.97	21.2	19.3277	5.60292
TRINITY_DN1456_c0_g1_i1.p1	Spodoptera|XP_050549798.1	45.000	20	10	1	98	117	117	32	50	204	0.81	20.0	17.094	9.80392
TRINITY_DN12179_c0_g2_i2.p1	Spodoptera|XP_050560502.1	41.935	31	12	1	446	470	999	143	173	305	0.60	23.9	3.1031	10.1639
TRINITY_DN31665_c0_g1_i2.p1	Spodoptera|XP_035440580.2	31.169	77	38	3	7	68	241	32	108	221	0.38	22.3	31.9502	34.8416
TRINITY_DN58079_c0_g1_i1.p1	Bmori|XP_012544300.1	23.913	46	29	1	97	136	141	46	91	204	0.45	21.2	32.6241	22.549
TRINITY_DN58079_c0_g1_i1.p1	Spodoptera|XP_050557506.1	22.807	57	32	1	89	133	141	180	236	433	0.94	20.4	40.4255	13.164
TRINITY_DN30729_c0_g1_i1.p1	Spodoptera|XP_050558885.1	26.437	87	45	3	240	310	450	212	295	450	0.010	28.5	19.3333	19.3333
TRINITY_DN20971_c0_g1_i1.p1	Spodoptera|XP_050562835.1	34.211	38	18	1	240	277	415	154	184	1896	0.16	24.6	9.15663	2.00422
TRINITY_DN4775_c0_g1_i13.p1	Bmori|XP_012548985.2	32.258	31	21	0	163	193	218	337	367	387	0.25	22.7	14.2202	8.01034
TRINITY_DN20948_c0_g1_i1.p2	Bmori|XP_012544300.1	33.333	45	29	1	21	64	122	3	47	204	0.063	23.1	36.8852	22.0588
TRINITY_DN3164_c0_g1_i3.p1	Spodoptera|XP_035441818.2	25.000	48	36	0	685	732	1097	168	215	230	0.15	25.8	4.37557	20.8696
TRINITY_DN61286_c0_g1_i1.p1	Bmori|XP_062532228.1	24.000	50	37	1	13	61	113	8	57	215	0.083	22.7	44.2478	23.2558
TRINITY_DN61286_c0_g1_i1.p1	Spodoptera|XP_050562835.1	24.242	66	44	2	9	68	113	788	853	1896	0.14	22.3	58.4071	3.48101
TRINITY_DN61286_c0_g1_i1.p1	Spodoptera|XP_035453953.1	22.807	57	41	1	28	81	113	36	92	240	0.59	20.4	50.4425	23.75
TRINITY_DN28598_c0_g1_i1.p1	Bmori|XP_004930497.3	22.000	100	63	3	244	340	606	182	269	364	0.33	24.3	16.5017	27.4725
TRINITY_DN2251_c0_g2_i2.p1	Spodoptera|XP_050562835.1	26.667	30	22	0	73	102	111	585	614	1896	0.90	20.0	27.027	1.58228
TRINITY_DN48299_c0_g1_i1.p1	Spodoptera|XP_050558885.1	21.649	97	68	3	111	201	602	115	209	450	0.14	25.4	16.113	21.5556
TRINITY_DN6483_c0_g1_i1.p1	Bmori|XP_004930431.1	17.886	123	64	3	4	96	179	294	409	802	0.041	25.0	68.7151	15.3367
TRINITY_DN6483_c0_g1_i1.p1	Spodoptera|XP_050558940.1	23.404	47	30	1	4	50	179	313	353	877	0.043	25.0	26.257	5.35918
TRINITY_DN6483_c0_g1_i1.p1	Spodoptera|XP_050558941.1	23.404	47	30	1	4	50	179	313	353	821	0.054	24.6	26.257	5.72473
TRINITY_DN6483_c0_g1_i1.p1	Bmori|XP_004930432.1	17.886	123	64	3	4	96	179	294	409	658	0.75	21.2	68.7151	18.693
TRINITY_DN28318_c0_g2_i1.p1	Spodoptera|XP_035444919.1	25.000	32	24	0	28	59	235	58	89	333	0.47	21.9	13.617	9.60961
TRINITY_DN28318_c0_g2_i1.p1	Spodoptera|XP_050563972.1	25.000	32	24	0	28	59	235	58	89	333	0.48	21.9	13.617	9.60961
TRINITY_DN14444_c0_g1_i8.p1	Spodoptera|XP_050562835.1	36.842	38	23	1	1727	1764	3447	295	331	1896	0.95	25.4	1.10241	2.00422
TRINITY_DN789_c0_g1_i9.p1	Spodoptera|XP_035435228.2	30.986	71	48	1	96	166	1627	94	163	172	3.33e-06	40.4	4.36386	41.2791
TRINITY_DN789_c0_g1_i9.p1	Bmori|XP_004922383.1	23.469	98	68	1	71	161	1627	65	162	176	1.30e-05	38.5	6.02336	55.6818
TRINITY_DN789_c0_g1_i9.p1	Spodoptera|XP_035440580.2	27.941	68	48	1	85	152	1627	129	195	221	0.002	32.7	4.17947	30.7692
TRINITY_DN789_c0_g1_i9.p1	Spodoptera|XP_050557506.1	23.684	38	29	0	85	122	1627	346	383	433	0.013	30.0	2.33559	8.77598
TRINITY_DN789_c0_g1_i9.p1	Spodoptera|XP_050557548.1	27.778	36	26	0	87	122	1627	131	166	217	0.11	26.9	2.21266	16.5899
TRINITY_DN508_c0_g1_i13.p1	Bmori|XP_012544301.1	25.000	68	49	2	97	163	376	99	165	282	0.73	22.3	18.0851	24.1135
TRINITY_DN508_c0_g1_i13.p1	Bmori|NP_001040533.1	25.000	68	49	2	97	163	376	99	165	260	0.76	21.9	18.0851	26.1538
TRINITY_DN3979_c0_g2_i1.p1	Bmori|XP_062528878.1	22.581	62	40	2	209	264	369	92	151	259	0.24	23.5	16.8022	23.9382
TRINITY_DN49094_c0_g1_i1.p1	Spodoptera|XP_050560502.1	27.027	37	21	1	71	107	154	120	150	305	0.17	22.7	24.026	12.1311
TRINITY_DN49094_c0_g1_i1.p1	Bmori|XP_012546165.2	36.667	30	14	1	85	114	154	1	25	276	0.66	20.8	19.4805	10.8696
TRINITY_DN2391_c0_g1_i10.p1	Spodoptera|XP_050562835.1	35.556	45	28	1	195	238	326	1824	1868	1896	0.064	25.8	13.8037	2.37342
TRINITY_DN48856_c0_g1_i1.p1	Spodoptera|XP_050557506.1	34.286	35	19	1	25	59	111	47	77	433	0.31	21.2	31.5315	8.08314
TRINITY_DN48856_c0_g1_i1.p1	Spodoptera|XP_050562835.1	24.000	25	19	0	5	29	111	157	181	1896	0.52	20.4	22.5225	1.31857
TRINITY_DN48856_c0_g1_i1.p1	Bmori|XP_012548985.2	35.714	28	15	1	84	111	111	207	231	387	0.60	20.4	25.2252	7.23514
TRINITY_DN36412_c0_g1_i3.p1	Spodoptera|XP_050557548.1	25.000	52	31	2	23	74	127	82	125	217	0.63	20.4	40.9449	23.9631
TRINITY_DN12876_c0_g2_i1.p1	Spodoptera|XP_050558885.1	53.333	15	7	0	74	88	108	216	230	450	0.20	21.6	13.8889	3.33333
TRINITY_DN7255_c0_g1_i1.p1	Spodoptera|XP_050562835.1	46.154	26	14	0	303	328	380	153	178	1896	0.086	25.4	6.84211	1.37131
TRINITY_DN1145_c3_g1_i10.p1	Bmori|XP_004930432.1	24.194	186	106	9	131	301	415	140	305	658	0.47	23.1	44.8193	28.2675
TRINITY_DN1145_c3_g1_i10.p1	Bmori|XP_004930431.1	24.194	186	106	9	131	301	415	140	305	802	0.53	23.1	44.8193	23.192
TRINITY_DN868_c6_g1_i1.p1	Spodoptera|XP_050558941.1	23.171	82	54	3	35	108	423	668	748	821	0.97	22.3	19.3853	9.98782
TRINITY_DN648_c0_g1_i14.p1	Spodoptera|XP_035435228.2	31.481	54	33	1	292	341	555	53	106	172	0.15	24.6	9.72973	31.3953
TRINITY_DN59432_c0_g1_i1.p1	Spodoptera|XP_050557548.1	21.649	97	69	3	14	108	122	28	119	217	0.64	20.4	79.5082	44.7005
TRINITY_DN38120_c0_g1_i1.p1	Spodoptera|XP_035453953.1	33.333	36	21	1	7	39	122	197	232	240	0.12	22.3	29.5082	15
TRINITY_DN38120_c0_g1_i1.p1	Spodoptera|XP_035453953.1	22.857	35	27	0	12	46	122	80	114	240	0.19	21.9	28.6885	14.5833
TRINITY_DN38120_c0_g1_i1.p1	Bmori|NP_001040435.1	27.778	36	23	1	7	39	122	197	232	240	0.78	20.0	29.5082	15
TRINITY_DN20249_c0_g1_i1.p1	Bmori|XP_004930497.3	31.250	32	20	1	66	95	275	27	58	364	0.66	21.9	11.6364	8.79121
TRINITY_DN16851_c0_g1_i1.p1	Bmori|XP_012548985.2	24.242	66	47	1	53	118	186	202	264	387	0.39	21.9	35.4839	17.0543
TRINITY_DN16851_c0_g1_i1.p1	Spodoptera|XP_050558940.1	33.333	36	22	1	153	186	186	605	640	877	0.42	21.9	19.3548	4.1049
TRINITY_DN16851_c0_g1_i1.p1	Spodoptera|XP_050558941.1	33.333	36	22	1	153	186	186	605	640	821	0.60	21.6	19.3548	4.3849
TRINITY_DN27403_c0_g1_i1.p1	Spodoptera|XP_050562835.1	35.714	42	23	2	61	100	194	1527	1566	1896	0.52	21.9	21.6495	2.21519
TRINITY_DN27403_c0_g2_i1.p1	Spodoptera|XP_050558940.1	20.000	40	32	0	36	75	252	739	778	877	0.64	21.9	15.873	4.561
TRINITY_DN787_c0_g1_i23.p1	Bmori|NP_001040435.1	19.298	57	42	1	233	285	353	148	204	240	0.65	22.3	16.1473	23.75
TRINITY_DN7114_c0_g1_i3.p1	Spodoptera|XP_050558326.1	27.273	33	24	0	174	206	229	231	263	556	0.61	21.6	14.4105	5.93525
TRINITY_DN7114_c0_g2_i1.p1	Spodoptera|XP_050558941.1	31.250	80	42	4	50	123	269	718	790	821	0.15	23.9	29.7398	9.74421
TRINITY_DN7114_c0_g2_i1.p1	Bmori|XP_004930431.1	31.169	77	40	4	50	120	269	699	768	802	0.41	22.7	28.6245	9.601
TRINITY_DN49790_c0_g1_i1.p1	Spodoptera|XP_050562835.1	38.235	34	21	0	27	60	124	834	867	1896	0.37	21.2	27.4194	1.79325
TRINITY_DN634_c2_g1_i4.p1	Spodoptera|XP_050558940.1	33.898	59	37	2	119	176	254	709	766	877	0.67	21.9	23.2283	6.72748
TRINITY_DN45536_c0_g1_i1.p1	Spodoptera|XP_050558885.1	24.000	75	43	2	86	158	222	136	198	450	0.28	22.7	33.7838	16.6667
TRINITY_DN1453_c0_g1_i1.p1	Bmori|XP_062526798.1	25.316	79	59	0	859	937	1025	139	217	332	0.094	26.6	7.70732	23.7952
TRINITY_DN1453_c0_g1_i1.p1	Spodoptera|XP_035453953.1	53.333	15	7	0	448	462	1025	6	20	240	0.52	24.3	1.46341	6.25
TRINITY_DN1453_c0_g1_i1.p1	Spodoptera|XP_035441818.2	38.095	21	13	0	221	241	1025	4	24	230	0.84	23.5	2.04878	9.13043
TRINITY_DN7115_c0_g1_i1.p1	Spodoptera|XP_050557506.1	35.484	31	20	0	47	77	108	206	236	433	0.80	20.0	28.7037	7.15935
TRINITY_DN18536_c0_g5_i1.p1	Spodoptera|XP_050562835.1	57.895	19	8	0	178	196	407	1628	1646	1896	0.22	24.3	4.6683	1.00211
TRINITY_DN18536_c0_g5_i1.p1	Spodoptera|XP_035441818.2	22.222	54	41	1	15	68	407	178	230	230	0.50	22.7	13.2678	23.4783
TRINITY_DN31662_c0_g2_i2.p2	Bmori|XP_062526798.1	25.676	74	44	2	61	132	331	76	140	332	0.58	22.3	22.3565	22.2892
TRINITY_DN2494_c2_g1_i2.p1	Spodoptera|XP_050562835.1	44.444	18	10	0	57	74	99	149	166	1896	0.002	27.3	18.1818	0.949367
TRINITY_DN73_c1_g1_i1.p1	Spodoptera|XP_050557548.1	23.913	46	29	1	65	104	172	27	72	217	0.25	22.3	26.7442	21.1982
TRINITY_DN73_c1_g1_i1.p1	Spodoptera|XP_050557506.1	23.913	46	29	1	65	104	172	27	72	433	0.75	20.8	26.7442	10.6236
TRINITY_DN73_c1_g1_i1.p1	Spodoptera|XP_050562835.1	61.538	13	5	0	40	52	172	626	638	1896	0.82	20.8	7.55814	0.685654
TRINITY_DN13788_c0_g1_i7.p1	Spodoptera|XP_050557506.1	37.143	35	22	0	63	97	706	71	105	433	0.054	26.9	4.95751	8.08314
TRINITY_DN13788_c0_g1_i7.p1	Spodoptera|XP_050557548.1	30.769	39	27	0	63	101	706	71	109	217	0.25	24.6	5.52408	17.9724
TRINITY_DN13788_c0_g1_i7.p1	Bmori|XP_004930431.1	29.762	84	47	2	306	383	706	63	140	802	0.85	23.1	11.898	10.4738
TRINITY_DN13788_c0_g1_i7.p1	Bmori|XP_004930432.1	29.762	84	47	2	306	383	706	63	140	658	0.93	23.1	11.898	12.766
TRINITY_DN6848_c3_g1_i1.p1	Spodoptera|XP_050558940.1	27.273	44	32	0	47	90	276	223	266	877	0.52	22.3	15.942	5.0171
TRINITY_DN6848_c3_g1_i1.p1	Spodoptera|XP_050558941.1	27.273	44	32	0	47	90	276	223	266	821	0.70	21.9	15.942	5.35932
