qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN53207_c0_g1_i1.p1	Spodoptera|XP_050551626.1	76.923	13	3	0	50	62	124	529	541	1092	0.56	21.6	10.4839	1.19048
TRINITY_DN31263_c0_g1_i1.p1	Spodoptera|XP_035435407.2	32.432	74	38	4	102	164	176	52	124	583	0.53	22.3	42.0455	12.693
TRINITY_DN31263_c0_g1_i1.p1	Spodoptera|XP_035442586.2	27.536	69	49	1	90	158	176	52	119	553	0.68	21.9	39.2045	12.4774
TRINITY_DN1891_c0_g1_i1.p1	Spodoptera|XP_035449631.1	35.714	42	23	1	271	312	611	21	58	567	0.77	23.9	6.87398	7.40741
TRINITY_DN1891_c0_g1_i1.p1	Bmori|XP_004933450.1	43.590	39	20	1	144	182	611	123	159	580	0.86	23.9	6.38298	6.72414
TRINITY_DN9069_c3_g1_i1.p1	Spodoptera|XP_050549265.1	35.897	39	23	1	53	91	124	337	373	532	0.53	21.6	31.4516	7.33083
TRINITY_DN30327_c0_g1_i1.p1	Bmori|XP_062527686.1	37.931	29	17	1	69	96	149	459	487	545	0.23	23.1	19.4631	5.3211
TRINITY_DN1193_c0_g1_i36.p1	Spodoptera|XP_035435407.2	24.590	122	72	7	169	285	1058	73	179	583	0.083	28.1	11.5312	20.9262
TRINITY_DN33507_c0_g2_i1.p1	Spodoptera|XP_050560005.1	30.435	69	44	1	190	258	298	344	408	570	0.004	30.0	23.1544	12.1053
TRINITY_DN270_c0_g1_i6.p1	Spodoptera|XP_035456134.2	42.308	26	13	1	77	102	817	213	236	844	0.59	25.0	3.18237	3.08057
TRINITY_DN270_c0_g1_i6.p1	Spodoptera|XP_035456135.2	42.308	26	13	1	77	102	817	119	142	750	0.76	24.6	3.18237	3.46667
TRINITY_DN23051_c0_g1_i11.p1	Bmori|XP_004924613.1	25.000	92	49	4	47	126	253	303	386	567	0.76	22.7	36.3636	16.2257
TRINITY_DN6617_c0_g1_i1.p1	Spodoptera|XP_035456134.2	29.630	81	43	3	372	447	583	643	714	844	0.21	25.8	13.8937	9.59716
TRINITY_DN6617_c0_g1_i1.p1	Spodoptera|XP_035456135.2	28.571	77	49	2	372	447	583	549	620	750	0.21	25.8	13.2075	10.2667
TRINITY_DN6617_c0_g1_i1.p1	Spodoptera|XP_050553323.1	24.074	54	37	1	111	164	583	113	162	565	0.93	23.5	9.26244	9.55752
TRINITY_DN49925_c0_g1_i1.p1	Bmori|NP_001121786.1	30.000	40	24	1	163	202	245	306	341	650	0.25	23.9	16.3265	6.15385
TRINITY_DN49227_c0_g1_i1.p1	Bmori|XP_004924613.1	28.916	83	43	4	46	121	248	3	76	567	0.36	23.5	33.4677	14.6384
TRINITY_DN5704_c0_g1_i10.p1	Spodoptera|XP_035438336.2	40.541	37	22	0	559	595	626	471	507	553	0.014	29.6	5.91054	6.69078
TRINITY_DN5704_c0_g1_i10.p1	Bmori|XP_062526066.1	29.545	44	31	0	559	602	626	476	519	558	0.22	25.8	7.02875	7.8853
TRINITY_DN5704_c0_g1_i10.p1	Bmori|XP_037869459.1	52.381	21	10	0	234	254	626	104	124	533	0.36	25.0	3.35463	3.93996
TRINITY_DN5704_c0_g1_i10.p1	Bmori|NP_001268820.1	55.556	18	8	0	237	254	626	110	127	531	0.63	24.3	2.8754	3.38983
TRINITY_DN5704_c0_g1_i10.p1	Spodoptera|XP_035442586.2	32.432	37	25	0	559	595	626	471	507	553	0.98	23.9	5.91054	6.69078
TRINITY_DN5704_c0_g1_i10.p1	Bmori|XP_037869367.1	47.619	21	11	0	234	254	626	104	124	533	1.00	23.5	3.35463	3.93996
TRINITY_DN54958_c0_g1_i1.p1	Spodoptera|XP_035450368.2	35.294	34	22	0	71	104	109	233	266	538	0.024	25.4	31.1927	6.3197
TRINITY_DN54958_c0_g1_i1.p1	Spodoptera|XP_050551626.1	47.826	23	11	1	65	86	109	238	260	1092	0.31	21.9	21.1009	2.10623
TRINITY_DN54958_c0_g1_i1.p1	Bmori|NP_001116814.1	34.615	26	17	0	71	96	109	245	270	545	0.80	20.8	23.8532	4.77064
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035456135.2	77.147	757	144	8	1	735	735	1	750	750	0.0	1184	102.993	100.933
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035456134.2	76.913	745	143	8	13	735	735	107	844	844	0.0	1164	101.361	88.2701
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001040466.1	61.204	781	232	11	1	735	735	1	756	756	0.0	947	106.259	103.307
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_012549721.1	61.008	754	245	8	17	735	735	1	740	740	0.0	923	102.585	101.892
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035450368.2	40.755	530	294	7	23	534	735	4	531	538	1.35e-130	390	72.1088	98.513
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001104822.1	39.057	530	300	9	23	534	735	4	528	535	7.54e-127	381	72.1088	99.0654
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001116814.1	37.170	530	313	10	20	540	735	22	540	545	1.65e-108	333	72.1088	97.2477
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_004932947.1	36.832	543	302	13	21	538	735	4	530	533	5.15e-107	329	73.8776	101.876
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035438336.2	35.622	539	312	14	22	537	735	11	537	553	6.32e-105	324	73.3333	97.4684
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035442586.2	35.572	551	311	16	17	537	735	1	537	553	5.58e-101	314	74.966	99.6383
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035459067.2	35.888	535	305	13	20	537	735	22	535	546	3.72e-100	311	72.7891	97.9853
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_050549265.1	37.044	548	294	13	23	539	735	5	532	532	2.29e-98	306	74.5578	103.008
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035444718.2	34.709	533	331	11	22	542	735	5	532	532	1.77e-97	304	72.517	100.188
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_062526066.1	34.317	542	318	16	23	537	735	12	542	558	1.78e-92	292	73.7415	97.1326
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001040174.1	34.264	537	324	12	19	539	735	17	540	540	2.75e-90	285	73.0612	99.4444
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035449450.2	37.500	536	283	21	21	534	735	28	533	547	4.48e-89	282	72.9252	97.989
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035435407.2	35.189	557	313	15	22	540	735	24	570	583	1.33e-88	282	75.7823	95.5403
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035449447.2	35.660	530	310	14	21	539	735	28	537	547	8.29e-88	279	72.1088	96.8921
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_004933450.1	33.919	569	304	17	22	540	735	21	567	580	1.42e-87	279	77.415	98.1034
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035435877.2	32.737	559	317	14	21	537	735	25	566	585	6.07e-85	273	76.0544	95.5556
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001121786.1	32.246	552	321	14	15	538	735	17	543	650	4.10e-81	264	75.102	84.9231
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001037027.1	33.638	547	313	14	22	535	735	34	563	570	7.06e-81	261	74.4218	95.9649
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_004924611.1	32.836	536	332	12	18	540	735	21	541	555	9.63e-81	260	72.9252	96.5766
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_050551626.1	34.528	530	304	13	21	537	735	22	521	1092	5.29e-79	266	72.1088	48.5348
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_050551626.1	32.353	544	323	14	17	539	735	570	1089	1092	1.20e-77	262	74.0136	49.8168
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_062527686.1	33.588	524	319	12	21	534	735	26	530	545	2.91e-78	253	71.2925	96.1468
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_050551513.1	31.144	533	309	12	23	512	735	30	547	589	1.10e-76	251	72.517	90.4924
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_050553323.1	31.227	538	335	10	23	539	735	15	538	565	2.18e-76	249	73.1973	95.2212
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035429431.2	31.285	537	329	16	23	539	735	24	540	553	1.36e-74	244	73.0612	97.1067
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035430420.2	30.320	531	340	11	23	539	735	24	538	554	6.80e-74	242	72.2449	95.8484
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035430907.2	30.189	530	339	11	19	538	735	20	528	562	4.26e-73	240	72.1088	94.306
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_037869459.1	33.333	543	308	19	16	537	735	17	526	533	8.36e-73	238	73.8776	101.876
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_004933503.2	30.935	556	331	15	21	537	735	21	562	581	1.14e-72	239	75.6463	95.6971
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_050553603.1	30.654	535	336	12	23	539	735	24	541	554	1.49e-72	238	72.7891	96.5704
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_050560005.1	31.664	559	325	19	23	543	735	22	561	570	8.43e-72	237	76.0544	98.0702
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035452555.2	31.569	548	303	16	31	538	735	27	542	627	1.25e-71	238	74.5578	87.4003
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_037869367.1	31.657	537	325	13	16	537	735	17	526	533	3.84e-71	234	73.0612	100.75
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035430264.2	29.848	526	339	11	23	539	735	25	529	562	1.94e-70	233	71.5646	93.5943
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_004924613.1	29.443	557	352	16	1	540	735	1	533	567	2.82e-69	230	75.7823	98.2363
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001116501.1	33.766	539	309	16	21	538	735	26	537	545	8.98e-69	228	73.3333	98.8991
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_004924612.2	30.297	538	333	13	22	539	735	26	541	550	1.46e-68	228	73.1973	97.8182
TRINITY_DN1194_c0_g1_i10.p1	Bmori|XP_062526727.1	32.468	539	322	14	14	537	735	15	526	533	6.93e-67	223	73.3333	101.126
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001268820.1	32.296	514	310	12	31	537	735	31	513	531	5.49e-66	220	69.932	96.7985
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035451693.2	34.051	511	292	16	42	537	735	40	520	528	1.80e-63	213	69.5238	96.7803
TRINITY_DN1194_c0_g1_i10.p1	Bmori|NP_001177297.1	32.024	509	302	16	46	538	735	39	519	526	1.96e-63	213	69.2517	96.7681
TRINITY_DN1194_c0_g1_i10.p1	Spodoptera|XP_035449631.1	30.224	536	308	16	43	536	735	52	563	567	8.16e-63	212	72.9252	94.5326
TRINITY_DN59170_c0_g1_i1.p1	Spodoptera|XP_035435407.2	38.636	44	26	1	124	167	293	410	452	583	0.88	22.7	15.0171	7.54717
TRINITY_DN6756_c0_g1_i1.p1	Spodoptera|XP_050551626.1	26.829	41	29	1	20	59	132	915	955	1092	0.96	21.2	31.0606	3.75458
TRINITY_DN670_c1_g1_i5.p1	Bmori|NP_001177297.1	26.087	69	48	2	541	606	1031	192	260	526	0.094	27.7	6.69253	13.1179
TRINITY_DN670_c1_g1_i5.p1	Spodoptera|XP_035449631.1	34.694	49	25	1	353	394	1031	317	365	567	0.34	25.8	4.75267	8.64198
TRINITY_DN931_c2_g1_i11.p1	Spodoptera|XP_035438336.2	41.379	29	15	1	10	38	175	473	499	553	0.68	21.9	16.5714	5.24412
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_012549721.1	28.136	558	322	21	69	609	693	26	521	740	1.16e-50	180	80.5195	75.4054
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001040466.1	28.674	558	319	22	69	609	693	42	537	756	1.55e-50	180	80.5195	73.8095
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001104822.1	27.455	550	333	16	70	603	693	25	524	535	5.69e-49	172	79.3651	102.804
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035456135.2	27.949	551	330	19	69	609	693	42	535	750	9.26e-48	172	79.5094	73.4667
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_004932947.1	31.016	561	320	23	70	616	693	26	533	533	1.25e-47	168	80.9524	105.253
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035456134.2	27.949	551	330	19	69	609	693	136	629	844	1.97e-47	172	79.5094	65.2844
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035450368.2	27.222	540	326	15	70	592	693	25	514	538	4.96e-44	158	77.9221	100.372
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035444718.2	30.297	505	292	19	66	560	693	22	476	532	2.15e-43	156	72.8716	94.9248
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035435407.2	26.667	585	363	21	46	606	693	21	563	583	1.86e-40	148	84.4156	100.343
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035452555.2	26.566	463	280	13	70	524	693	40	450	627	5.75e-39	144	66.811	73.8437
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001116814.1	26.953	512	296	16	69	564	693	41	490	545	8.34e-39	143	73.8817	93.945
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001121786.1	26.059	472	290	14	70	533	693	42	462	650	1.40e-38	144	68.1097	72.6154
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_050560005.1	23.768	568	359	17	66	609	693	39	556	570	1.79e-35	133	81.9625	99.6491
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001177297.1	26.350	463	267	14	73	524	693	39	438	526	1.43e-33	127	66.811	88.0228
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035438336.2	26.829	410	267	10	39	429	693	2	397	553	4.81e-33	126	59.1631	74.141
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035435877.2	23.374	569	390	17	68	624	693	46	580	585	2.32e-32	124	82.1068	97.265
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035459067.2	25.551	544	317	19	70	600	693	42	510	546	1.39e-31	121	78.4993	99.6337
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_004933450.1	34.454	238	135	8	57	277	693	26	259	580	3.11e-31	120	34.3434	41.0345
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_050551513.1	25.602	457	258	15	70	484	693	50	466	589	7.86e-31	119	65.9452	77.5891
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_050549265.1	32.288	319	184	13	70	370	693	25	329	532	9.18e-31	119	46.0317	59.9624
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035430420.2	26.667	435	267	15	60	480	693	31	427	554	1.35e-30	118	62.7706	78.5199
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001268820.1	25.708	424	243	10	107	527	693	81	435	531	2.91e-30	117	61.1833	79.8493
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_004924611.1	25.591	465	300	17	25	480	693	1	428	555	4.51e-30	117	67.0996	83.7838
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_004924612.2	26.126	444	261	14	60	482	693	34	431	550	5.55e-30	116	64.0693	80.7273
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001040174.1	23.936	564	338	19	70	609	693	41	537	540	7.09e-30	116	81.3853	104.444
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_050553603.1	33.040	227	137	6	60	276	693	31	252	554	3.19e-29	114	32.7561	40.9747
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_050553323.1	26.157	432	272	13	60	480	693	31	426	565	5.85e-29	113	62.3377	76.4602
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_004933503.2	22.488	627	406	20	20	624	693	8	576	581	6.40e-29	113	90.4762	107.917
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_062526066.1	27.177	379	245	10	70	429	693	31	397	558	6.71e-29	113	54.6898	67.9211
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035429431.2	28.286	350	219	11	60	398	693	31	359	553	7.85e-29	113	50.5051	63.2911
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035430264.2	27.536	414	257	14	60	457	693	32	418	562	1.53e-28	112	59.7403	73.6655
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035449447.2	23.471	507	324	14	60	560	693	37	485	547	3.07e-28	111	73.1602	92.6874
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035449450.2	24.056	503	295	17	60	539	693	37	475	547	5.90e-28	110	72.583	91.9561
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_062527686.1	23.828	512	307	16	60	556	693	35	478	545	8.42e-28	110	73.8817	93.945
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035451693.2	26.243	503	286	19	69	558	693	40	470	528	1.63e-27	108	72.583	95.2652
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_050551626.1	27.302	315	194	7	69	370	693	39	331	1092	1.92e-27	110	45.4545	28.8462
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_050551626.1	23.600	500	312	18	69	556	693	591	1032	1092	1.53e-21	91.3	72.1501	45.7875
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035442586.2	27.806	392	238	13	64	429	693	25	397	553	4.15e-27	107	56.5657	70.8861
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_037869459.1	24.474	523	307	21	48	556	693	23	471	533	4.02e-26	104	75.469	98.1238
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035430907.2	27.885	416	254	15	60	457	693	31	418	562	7.73e-26	103	60.0289	74.0214
TRINITY_DN1750_c0_g1_i1.p1	Spodoptera|XP_035449631.1	26.154	520	308	17	60	555	693	42	509	567	4.79e-25	101	75.0361	91.7108
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_037869367.1	23.483	511	307	21	60	556	693	31	471	533	1.64e-24	99.8	73.7374	95.8724
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001116501.1	30.350	257	169	6	60	312	693	35	285	545	3.25e-24	99.0	37.0851	47.156
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_004924613.1	25.571	438	261	15	60	479	693	34	424	567	1.11e-23	97.4	63.2035	77.2487
TRINITY_DN1750_c0_g1_i1.p1	Bmori|XP_062526727.1	23.679	511	306	20	60	556	693	31	471	533	4.36e-23	95.1	73.7374	95.8724
TRINITY_DN1750_c0_g1_i1.p1	Bmori|NP_001037027.1	26.136	440	258	18	70	481	693	55	455	570	4.04e-21	89.4	63.4921	77.193
TRINITY_DN4232_c0_g1_i1.p1	Spodoptera|XP_050560005.1	26.000	50	27	1	480	529	1069	460	499	570	0.94	24.6	4.67727	8.77193
TRINITY_DN14740_c0_g1_i2.p1	Bmori|NP_001104822.1	38.636	44	25	1	641	682	770	327	370	535	0.38	25.4	5.71429	8.2243
TRINITY_DN14740_c0_g1_i2.p1	Bmori|NP_001037027.1	37.500	32	20	0	266	297	770	321	352	570	0.86	24.3	4.15584	5.61404
TRINITY_DN804_c0_g1_i1.p1	Bmori|NP_001037027.1	22.105	95	67	1	249	343	1004	481	568	570	0.35	25.8	9.46215	16.6667
TRINITY_DN86_c0_g1_i3.p1	Spodoptera|XP_035444718.2	23.684	76	49	2	98	171	281	223	291	532	0.48	23.5	27.0463	14.2857
TRINITY_DN4209_c0_g1_i2.p1	Bmori|XP_004933503.2	30.864	81	42	4	174	252	336	475	543	581	0.96	22.7	24.1071	13.9415
TRINITY_DN106_c0_g1_i12.p1	Spodoptera|XP_035449631.1	26.389	72	52	1	119	190	601	332	402	567	0.041	28.1	11.98	12.6984
TRINITY_DN106_c0_g1_i12.p1	Spodoptera|XP_035449450.2	34.091	44	29	0	502	545	601	9	52	547	0.75	23.9	7.32113	8.04388
TRINITY_DN55753_c0_g1_i1.p1	Spodoptera|XP_035435877.2	34.091	44	29	0	112	155	293	392	435	585	0.56	23.1	15.0171	7.52137
TRINITY_DN5982_c0_g1_i2.p1	Bmori|NP_001037027.1	31.884	69	44	2	740	807	825	129	195	570	0.34	25.8	8.36364	12.1053
TRINITY_DN13106_c0_g1_i4.p1	Bmori|XP_004924611.1	37.500	32	20	0	22	53	157	474	505	555	0.098	24.3	20.3822	5.76577
TRINITY_DN13106_c0_g1_i4.p1	Spodoptera|XP_035435407.2	30.435	46	29	1	104	146	157	144	189	583	0.92	21.6	29.2994	7.89022
TRINITY_DN27817_c0_g1_i2.p1	Spodoptera|XP_035430420.2	22.449	98	70	4	161	253	277	270	366	554	0.008	28.9	35.3791	17.6895
TRINITY_DN27817_c0_g1_i2.p1	Spodoptera|XP_050553603.1	23.656	93	64	4	161	247	277	271	362	554	0.40	23.5	33.574	16.787
TRINITY_DN27817_c0_g1_i2.p1	Bmori|NP_001104822.1	26.744	86	57	2	121	200	277	259	344	535	0.57	23.1	31.0469	16.0748
TRINITY_DN27817_c0_g1_i2.p1	Spodoptera|XP_035449447.2	29.091	55	34	1	172	221	277	70	124	547	0.72	22.7	19.8556	10.0548
TRINITY_DN55869_c0_g1_i1.p1	Spodoptera|XP_035449450.2	70.588	17	3	1	120	136	292	22	36	547	0.37	23.9	5.82192	3.10786
TRINITY_DN8592_c2_g1_i1.p1	Spodoptera|XP_035449450.2	27.869	61	39	1	309	364	480	327	387	547	0.66	23.9	12.7083	11.1517
TRINITY_DN8592_c2_g1_i1.p1	Bmori|NP_001121786.1	33.333	30	20	0	361	390	480	563	592	650	0.85	23.5	6.25	4.61538
TRINITY_DN7114_c1_g1_i2.p1	Spodoptera|XP_050551513.1	38.710	31	19	0	33	63	150	27	57	589	0.099	24.3	20.6667	5.26316
TRINITY_DN6198_c0_g1_i1.p1	Spodoptera|XP_035445144.1	25.893	112	69	6	30	131	673	210	317	332	8.11e-04	33.5	16.6419	33.7349
TRINITY_DN7114_c1_g2_i1.p1	Spodoptera|XP_035435407.2	29.851	67	46	1	79	145	233	437	502	583	0.32	23.5	28.7554	11.4923
TRINITY_DN7114_c1_g2_i1.p1	Spodoptera|XP_035442586.2	24.490	49	35	1	47	95	233	450	496	553	0.86	22.3	21.03	8.86076
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035435407.2	79.074	583	122	0	49	631	631	1	583	583	0.0	977	92.393	100
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_004933450.1	60.696	575	226	0	57	631	631	6	580	580	0.0	778	91.1252	99.1379
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035435877.2	41.852	583	325	7	57	631	631	9	585	585	3.72e-165	478	92.393	99.6581
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_004933503.2	41.267	584	327	9	56	631	631	6	581	581	2.77e-160	465	92.5515	100.516
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_050560005.1	31.993	572	354	14	58	615	631	7	557	570	5.83e-97	301	90.6498	100.351
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035456135.2	35.484	558	303	16	72	615	631	22	536	750	3.69e-88	283	88.4311	74.4
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035456134.2	35.484	558	303	16	72	615	631	116	630	844	1.83e-87	283	88.4311	66.1137
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_012549721.1	33.333	561	313	14	72	615	631	6	522	740	2.02e-84	272	88.9065	75.8108
TRINITY_DN5285_c0_g1_i1.p1	Bmori|NP_001040466.1	32.977	561	315	14	72	615	631	22	538	756	3.52e-82	266	88.9065	74.2063
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_004932947.1	33.153	555	316	19	72	608	631	5	522	533	8.51e-81	257	87.9556	104.128
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035444718.2	31.194	561	335	18	69	614	631	2	526	532	7.16e-76	244	88.9065	105.451
TRINITY_DN5285_c0_g1_i1.p1	Bmori|NP_001104822.1	31.091	550	340	14	71	608	631	2	524	535	9.05e-74	239	87.1632	102.804
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035459067.2	30.087	575	343	18	56	616	631	7	536	546	1.05e-68	226	91.1252	105.311
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035450368.2	29.623	557	342	14	71	608	631	2	527	538	5.26e-68	223	88.2726	103.532
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035442586.2	29.715	562	342	18	68	611	631	7	533	553	3.56e-67	221	89.065	101.627
TRINITY_DN5285_c0_g1_i1.p1	Bmori|NP_001116814.1	30.678	590	332	21	56	621	631	7	543	545	9.25e-65	215	93.5024	108.257
TRINITY_DN5285_c0_g1_i1.p1	Bmori|NP_001116501.1	29.381	565	345	21	56	611	631	7	526	545	1.82e-64	214	89.5404	103.67
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035438336.2	28.901	564	346	21	71	615	631	10	537	553	3.37e-64	214	89.3819	101.989
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_037869459.1	28.980	559	343	20	67	618	631	18	529	533	3.02e-63	211	88.5895	104.878
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_062526066.1	28.970	573	359	20	73	627	631	12	554	558	8.76e-63	210	90.8082	102.688
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_050549265.1	29.545	572	328	20	73	615	631	5	530	532	1.05e-62	209	90.6498	107.519
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_004924611.1	28.492	537	326	15	95	615	631	44	538	555	5.55e-62	207	85.103	96.7568
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_062526727.1	28.393	560	345	20	67	618	631	18	529	533	4.79e-61	204	88.748	105.066
TRINITY_DN5285_c0_g1_i1.p1	Bmori|NP_001121786.1	30.382	576	337	17	61	615	631	10	542	650	9.96e-61	206	91.2837	88.6154
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035449450.2	28.000	575	347	17	55	616	631	17	537	547	1.21e-60	204	91.1252	105.119
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035430420.2	28.694	582	351	16	52	615	631	1	536	554	8.42e-60	202	92.2345	105.054
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_062527686.1	28.920	574	333	18	57	611	631	12	529	545	9.78e-60	201	90.9667	105.321
TRINITY_DN5285_c0_g1_i1.p1	Bmori|XP_037869367.1	27.857	560	348	20	67	618	631	18	529	533	2.24e-58	197	88.748	105.066
TRINITY_DN5285_c0_g1_i1.p1	Bmori|NP_001040174.1	27.878	556	342	19	78	616	631	26	539	540	3.52e-56	191	88.1141	102.963
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_035449447.2	27.465	568	342	18	66	616	631	23	537	547	5.42e-56	191	90.0158	103.839
TRINITY_DN5285_c0_g1_i1.p1	Spodoptera|XP_050551626.1	27.749	573	340	19	55	615	631	11	521	1092	6.25e-56	197	90.8082	52.4725
