qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	32.955	88	125	548	7.04e-05	33.5	70.4	16.0584
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	28.000	50	125	768	8.25e-05	33.1	40	6.51042
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	31.250	64	125	879	3.02e-04	31.6	51.2	7.281
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	30.882	68	125	879	4.51e-04	31.2	54.4	7.73606
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	24.348	115	125	645	3.18e-04	31.6	92	17.8295
TRINITY_DN37894_c0_g1_i1.p1	TRINITY_DN254_c0_g1_i11.p1	33.333	39	125	1595	6.99e-04	30.4	31.2	2.44514
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN1124_c0_g1_i10.p1	33.577	548	707	1273	6.76e-82	276	77.5106	43.0479
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN1124_c0_g1_i10.p1	31.588	592	707	1273	6.76e-79	267	83.7341	46.5043
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN16854_c0_g2_i2.p1	32.392	531	707	548	2.91e-72	237	75.1061	96.8978
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN33353_c0_g1_i3.p1	29.554	538	707	849	5.40e-62	215	76.0962	63.3687
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN11773_c0_g1_i7.p1	32.770	473	707	768	3.90e-55	194	66.9024	61.5885
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN662_c0_g1_i2.p1	28.392	479	707	1516	7.94e-45	165	67.7511	31.5963
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN662_c0_g1_i2.p1	22.883	555	707	1516	2.23e-24	101	78.5007	36.6095
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN18452_c0_g1_i1.p1	27.239	547	707	1399	3.49e-40	151	77.3692	39.0994
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN18452_c0_g1_i1.p1	29.358	218	707	1399	2.92e-22	94.4	30.8345	15.5826
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN4518_c0_g1_i1.p1	25.617	527	707	1363	1.50e-38	146	74.5403	38.6647
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN4518_c0_g1_i1.p1	26.937	271	707	1363	5.54e-23	96.7	38.331	19.8826
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN12134_c0_g1_i3.p1	26.433	541	707	1395	1.55e-38	145	76.5205	38.7814
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN12134_c0_g1_i3.p1	28.723	282	707	1395	1.06e-26	108	39.8868	20.2151
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN662_c0_g4_i1.p1	34.211	266	707	1345	6.88e-37	140	37.6238	19.777
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN662_c0_g4_i1.p1	30.172	232	707	1345	1.65e-19	85.5	32.8147	17.2491
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN54_c0_g1_i1.p1	25.586	512	707	1379	1.48e-35	136	72.4187	37.1284
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN54_c0_g1_i1.p1	27.586	232	707	1379	2.35e-23	97.8	32.8147	16.8238
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN5424_c0_g1_i1.p1	26.034	580	707	1366	6.30e-35	134	82.0368	42.4597
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN5424_c0_g1_i1.p1	21.475	610	707	1366	1.69e-23	98.2	86.2801	44.6559
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN9474_c0_g1_i1.p1	34.118	255	707	1452	7.32e-35	134	36.0679	17.562
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN9474_c0_g1_i1.p1	28.139	231	707	1452	5.56e-24	100	32.6733	15.9091
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN254_c0_g1_i11.p1	27.273	495	707	1595	5.50e-33	128	70.0141	31.0345
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN254_c0_g1_i11.p1	26.786	224	707	1595	9.86e-18	79.7	31.6832	14.0439
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN10989_c0_g1_i5.p1	36.612	183	707	198	1.42e-31	114	25.884	92.4242
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN9037_c0_g1_i11.p1	30.942	223	707	851	1.29e-18	82.4	31.5417	26.2045
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN11606_c0_g1_i6.p1	27.803	223	707	1641	8.12e-17	77.0	31.5417	13.5893
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN11606_c0_g1_i6.p1	21.860	215	707	1641	4.31e-06	42.0	30.4102	13.1018
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	25.714	210	707	1697	1.86e-16	75.9	29.703	12.3748
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN33832_c0_g1_i10.p1	24.889	225	707	1697	1.87e-10	56.2	31.8246	13.2587
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN20355_c0_g1_i13.p1	30.288	208	707	888	1.96e-16	75.5	29.4201	23.4234
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN12905_c0_g2_i1.p1	26.339	224	707	629	7.06e-16	73.2	31.6832	35.6121
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	27.143	210	707	1744	6.28e-15	70.9	29.703	12.0413
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN264_c0_g1_i11.p1	24.314	255	707	1744	5.91e-09	51.2	36.0679	14.6216
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN1142_c1_g1_i12.p1	27.897	233	707	764	6.37e-15	70.5	32.9562	30.4974
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN30_c14_g1_i4.p1	24.473	237	707	669	1.01e-14	69.7	33.5219	35.426
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN1442_c0_g1_i7.p1	25.984	254	707	795	2.27e-14	68.6	35.9264	31.9497
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN2350_c0_g1_i14.p1	28.000	250	707	791	2.66e-14	68.6	35.3607	31.6056
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN7214_c0_g1_i11.p1	28.509	228	707	655	6.39e-14	67.0	32.2489	34.8092
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN332_c0_g1_i5.p1	27.111	225	707	698	1.47e-12	62.8	31.8246	32.235
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN13145_c0_g1_i1.p1	27.230	213	707	593	7.10e-12	60.5	30.1273	35.9191
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN4709_c2_g1_i1.p1	26.800	250	707	668	7.83e-12	60.5	35.3607	37.4251
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN5175_c0_g1_i3.p1	24.229	227	707	722	8.29e-12	60.1	32.1075	31.4404
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN9946_c0_g2_i2.p1	26.738	187	707	621	1.20e-11	59.7	26.4498	30.1127
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN9986_c0_g1_i1.p1	22.222	315	707	564	1.19e-09	53.1	44.5545	55.8511
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN9986_c0_g1_i1.p1	31.034	87	707	564	1.00e-08	50.1	12.3055	15.4255
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN37894_c0_g1_i1.p1	31.683	101	707	125	4.67e-09	47.8	14.2857	80.8
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN4644_c0_g1_i1.p1	24.771	218	707	638	1.32e-08	49.7	30.8345	34.1693
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN18075_c0_g1_i1.p1	25.000	228	707	645	1.68e-08	49.7	32.2489	35.3488
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN35371_c0_g2_i1.p1	24.413	213	707	224	2.84e-08	47.4	30.1273	95.0893
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN4830_c1_g1_i1.p1	27.189	217	707	879	3.04e-06	42.4	30.6931	24.6871
TRINITY_DN4426_c0_g1_i3.p1	TRINITY_DN4830_c1_g1_i1.p1	54.286	35	707	879	4.20e-05	38.5	4.9505	3.9818
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN54_c0_g1_i1.p1	86.842	114	114	1379	4.57e-67	210	100	8.26686
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	78.070	114	114	1363	3.20e-60	191	100	8.3639
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	47.321	112	114	1399	1.62e-33	114	98.2456	8.00572
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	44.643	112	114	1395	1.04e-28	101	98.2456	8.02867
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	41.071	112	114	1366	9.53e-27	95.5	98.2456	8.19912
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN662_c0_g4_i1.p1	37.500	112	114	1345	6.90e-25	90.1	98.2456	8.32714
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	38.053	113	114	1452	8.01e-25	90.1	99.1228	7.78237
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	24.107	112	114	1516	1.27e-12	55.5	98.2456	7.38786
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN9986_c0_g1_i1.p1	24.545	110	114	564	2.34e-09	45.8	96.4912	19.5035
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	25.225	111	114	851	3.74e-08	42.4	97.3684	13.0435
TRINITY_DN44328_c0_g1_i1.p1	TRINITY_DN254_c0_g1_i11.p1	37.313	67	114	1595	3.41e-07	39.7	58.7719	4.20063
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN54_c0_g1_i1.p1	71.627	1371	1363	1379	0.0	2019	100.587	99.4199
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	46.231	1393	1363	1395	0.0	1210	102.201	99.8566
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	43.289	1423	1363	1399	0.0	1090	104.402	101.716
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN662_c0_g4_i1.p1	41.074	1378	1363	1345	0.0	1018	101.101	102.454
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	40.614	1401	1363	1366	0.0	1017	102.788	102.562
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	37.437	1381	1363	1452	0.0	875	101.321	95.1102
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN254_c0_g1_i11.p1	30.088	1356	1363	1595	5.93e-148	482	99.4864	85.0157
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN254_c0_g1_i11.p1	25.738	237	1363	1595	2.89e-14	70.1	17.3881	14.8589
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	30.952	798	1363	1516	6.87e-107	364	58.5473	52.6385
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	37.632	473	1363	1516	6.12e-99	340	34.7029	31.2005
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	26.923	312	1363	1516	1.46e-17	80.9	22.8907	20.5805
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	22.025	563	1363	1516	5.54e-17	79.0	41.3059	37.1372
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	27.246	690	1363	888	1.47e-63	226	50.6236	77.7027
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	27.397	219	1363	888	4.49e-14	68.9	16.0675	24.6622
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN44328_c0_g1_i1.p1	78.070	114	1363	114	3.47e-59	191	8.3639	100
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN9986_c0_g1_i1.p1	25.997	627	1363	564	1.03e-46	169	46.0015	111.17
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	25.617	527	1363	707	3.02e-38	145	38.6647	74.5403
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	26.937	271	1363	707	1.31e-22	96.3	19.8826	38.331
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	34.615	234	1363	1273	3.21e-35	138	17.168	18.3818
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	33.175	211	1363	1273	3.14e-27	112	15.4806	16.575
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	29.231	260	1363	1273	6.62e-25	104	19.0756	20.4242
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	28.390	236	1363	1273	2.16e-23	99.8	17.3147	18.5389
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	33.058	242	1363	849	4.83e-32	127	17.755	28.5041
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	28.571	238	1363	849	3.99e-20	88.6	17.4615	28.033
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	31.873	251	1363	768	3.28e-29	117	18.4153	32.6823
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	26.383	235	1363	768	5.72e-17	78.2	17.2414	30.599
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	26.476	559	1363	548	9.76e-29	114	41.0125	102.007
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	31.405	242	1363	548	5.11e-18	81.3	17.755	44.1606
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	34.928	209	1363	851	1.72e-24	102	15.3338	24.5593
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	26.545	275	1363	851	7.27e-20	87.8	20.1761	32.3149
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	25.664	226	1363	851	2.18e-05	40.4	16.5811	26.557
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	27.132	258	1363	722	1.28e-13	67.4	18.9288	35.7341
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	25.893	224	1363	722	3.10e-13	66.2	16.4343	31.0249
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	25.221	226	1363	791	3.62e-13	65.9	16.5811	28.5714
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	26.000	200	1363	791	4.57e-10	55.8	14.6735	25.2845
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	26.500	200	1363	1641	4.92e-12	62.8	14.6735	12.1877
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	21.905	210	1363	1641	6.03e-10	55.8	15.4072	12.7971
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	25.000	228	1363	1641	1.38e-06	44.7	16.7278	13.894
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	23.929	280	1363	795	5.02e-12	62.4	20.5429	35.2201
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	22.388	335	1363	795	5.67e-09	52.4	24.5781	42.1384
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	23.673	245	1363	669	5.93e-11	58.5	17.9751	36.6218
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	26.829	164	1363	669	1.18e-08	51.2	12.0323	24.5142
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	27.778	198	1363	1744	6.74e-11	58.9	14.5268	11.3532
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	24.893	233	1363	1744	4.93e-08	49.3	17.0946	13.3601
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	22.800	250	1363	1744	4.53e-07	46.2	18.3419	14.3349
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	21.324	272	1363	1744	2.21e-06	43.9	19.956	15.5963
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	26.122	245	1363	1697	3.66e-10	56.6	17.9751	14.4372
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	22.951	244	1363	1697	8.07e-07	45.4	17.9017	14.3783
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	19.403	201	1363	1697	7.47e-05	38.9	14.7469	11.8444
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	26.667	195	1363	879	4.50e-09	52.8	14.3067	22.1843
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	27.273	165	1363	879	2.00e-05	40.8	12.1056	18.7713
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	32.500	80	1363	198	1.34e-08	48.9	5.86941	40.404
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	31.765	85	1363	198	3.19e-06	41.6	6.23624	42.9293
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	24.876	201	1363	655	1.43e-07	47.8	14.7469	30.687
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	28.409	176	1363	655	5.71e-06	42.4	12.9127	26.8702
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	22.642	212	1363	621	3.17e-07	46.6	15.5539	34.1385
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	23.113	212	1363	621	0.001	35.0	15.5539	34.1385
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	23.145	337	1363	638	1.94e-06	43.9	24.7249	52.8213
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	22.458	236	1363	638	1.00e-05	41.6	17.3147	36.9906
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	26.050	119	1363	125	3.80e-06	40.0	8.73074	95.2
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	31.868	91	1363	125	2.36e-05	37.7	6.67645	72.8
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN1142_c1_g1_i12.p1	21.320	197	1363	764	5.03e-06	42.7	14.4534	25.7853
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	20.325	246	1363	698	5.67e-06	42.4	18.0484	35.2436
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	21.429	210	1363	645	5.98e-06	42.4	15.4072	32.5581
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	24.762	210	1363	593	1.15e-05	41.2	15.4072	35.4132
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	26.738	187	1363	629	1.51e-04	37.7	13.7197	29.7297
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	23.529	170	1363	629	2.78e-04	37.0	12.4725	27.027
TRINITY_DN4518_c0_g1_i1.p1	TRINITY_DN49408_c0_g1_i1.p1	28.000	75	1363	151	5.79e-04	34.3	5.50257	49.6689
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	39.668	663	638	698	2.49e-172	500	103.918	94.9857
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	42.344	640	638	668	4.08e-163	476	100.313	95.8084
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	39.935	616	638	655	5.42e-161	470	96.5517	94.0458
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	37.246	639	638	629	2.17e-146	431	100.157	101.59
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	35.935	615	638	621	6.88e-127	381	96.395	99.0338
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	33.858	254	638	593	2.55e-39	145	39.8119	42.8331
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	27.600	250	638	645	4.09e-27	108	39.185	38.7597
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN21780_c0_g1_i1.p1	32.432	185	638	175	4.88e-26	97.8	28.9969	105.714
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN21780_c0_g2_i1.p1	38.849	139	638	136	1.03e-25	95.5	21.7868	102.206
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN49408_c0_g1_i1.p1	39.837	123	638	151	7.65e-25	93.6	19.279	81.457
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	30.472	233	638	1697	5.13e-23	96.7	36.5204	13.7301
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	26.147	218	638	1697	3.32e-13	65.1	34.1693	12.8462
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	27.103	214	638	1744	9.47e-18	79.7	33.5423	12.2706
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	25.444	169	638	1744	1.15e-12	63.2	26.489	9.69037
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	30.337	178	638	1641	1.39e-16	75.9	27.8997	10.847
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	27.570	214	638	1641	7.48e-13	63.9	33.5423	13.0408
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	32.044	181	638	722	5.09e-16	73.6	28.3699	25.0693
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	29.756	205	638	791	6.03e-15	70.1	32.1317	25.9166
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	26.882	186	638	795	1.41e-14	68.9	29.1536	23.3962
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	28.899	218	638	1273	2.48e-14	68.6	34.1693	17.1249
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	27.751	209	638	1273	4.75e-14	67.4	32.7586	16.4179
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	26.066	211	638	849	6.06e-14	67.0	33.0721	24.8528
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	30.769	234	638	768	7.40e-12	60.1	36.6771	30.4688
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	24.332	337	638	1366	7.34e-11	57.4	52.8213	24.6706
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	23.684	228	638	1366	8.00e-08	47.4	35.7367	16.6911
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN35371_c0_g2_i1.p1	32.222	90	638	224	2.07e-10	53.5	14.1066	40.1786
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	26.106	226	638	888	1.05e-09	53.5	35.4232	25.4505
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	26.016	246	638	1452	7.88e-09	50.8	38.558	16.9421
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	24.405	336	638	1452	1.42e-06	43.1	52.6646	23.1405
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN662_c0_g4_i1.p1	28.879	232	638	1345	1.01e-08	50.4	36.3636	17.2491
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN662_c0_g4_i1.p1	23.605	233	638	1345	2.54e-07	45.8	36.5204	17.3234
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	24.771	218	638	707	1.19e-08	49.7	34.1693	30.8345
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	21.750	400	638	1516	2.13e-08	49.3	62.6959	26.3852
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	28.477	151	638	1516	3.57e-04	35.4	23.6677	9.96042
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	28.025	157	638	548	2.33e-08	48.9	24.6082	28.6496
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	27.723	202	638	1395	3.09e-08	48.9	31.6614	14.4803
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	23.301	206	638	1395	1.87e-05	39.7	32.2884	14.767
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	23.790	248	638	1399	1.53e-07	46.6	38.8715	17.7269
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	26.174	149	638	1399	2.12e-05	39.7	23.3542	10.6505
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	29.630	81	638	125	2.16e-07	42.7	12.6959	64.8
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	23.145	337	638	1363	7.77e-07	44.3	52.8213	24.7249
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	22.458	236	638	1363	4.30e-06	41.6	36.9906	17.3147
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN54_c0_g1_i1.p1	22.944	231	638	1379	2.42e-06	42.7	36.2069	16.7513
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN1142_c1_g1_i12.p1	26.126	222	638	764	3.11e-06	42.0	34.7962	29.0576
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	27.374	179	638	879	8.29e-06	40.8	28.0564	20.3641
TRINITY_DN4644_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	46.154	39	638	879	9.37e-05	37.4	6.11285	4.43686
